Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,temperature,humidity,precipitation,cloud_cover,wind_speed,wind_direction,is_day,GHI,GTI
2023-10-17 08:00:00,1.6688666,0.123566665,239.72917,6.9033337,0.0,23.0,1152.0,493.86667,27.4,60,0.0,52,3.4,122,1,345.0,386.2
2023-10-17 09:00:00,1.3752,0.0908,240.30232,5.686667,0.0,22.0,1100.0,253.2,29.4,49,0.0,3,4.8,117,1,563.0,620.8
2023-10-17 10:00:00,0.98273337,0.07023333,240.47583,4.0733333,0.0,0.0,732.0,250.73334,30.6,45,0.0,4,6.0,73,1,736.0,805.6
2023-10-17 11:00:00,0.3817,0.13026667,240.69234,1.6633333,0.0,22.0,95.0,264.7,31.5,41,0.0,16,7.2,63,1,821.0,894.1
2023-10-17 12:00:00,0.32236665,0.11316667,241.3835,1.3933333,0.0,23.0,40.0,259.36667,31.9,39,0.0,16,7.6,59,1,827.0,898.3
2023-10-17 13:00:00,0.33760002,0.0696,241.3735,1.4266666,0.0,0.0,95.0,242.6,32.0,39,0.1,13,8.9,47,1,780.0,845.9
2023-10-17 14:00:00,0.32193333,0.111433335,241.17366,1.3966668,0.0,23.0,39.0,259.93332,32.1,40,0.0,13,8.7,45,1,673.0,732.3
2023-10-17 15:00:00,0.38210002,0.13106667,243.16934,1.6766666,0.0,22.0,95.0,265.1,31.9,41,0.0,14,10.2,45,1,555.0,611.0
2023-10-17 16:00:00,0.34656668,0.0802,240.41283,1.4699999,0.0,0.0,95.0,251.56667,31.1,42,0.0,24,10.9,44,1,338.0,377.5
2023-10-17 17:00:00,0.40286666,0.10126667,238.2165,1.7666667,0.0,23.0,39.0,340.86667,29.7,46,0.0,17,9.9,57,1,122.0,141.5
2023-10-17 18:00:00,0.94960004,0.11783334,239.22516,3.9866667,0.0,22.0,96.0,831.6,28.0,51,0.0,10,7.8,68,0,5.0,5.6
2023-10-17 19:00:00,1.5674332,0.0614,237.20233,6.5899997,0.0,0.0,824.0,743.43335,26.8,55,0.0,10,7.2,72,0,0.0,0.0
2023-10-17 20:00:00,2.3764,0.32880002,237.73149,10.11,16.0,23.0,284.0,2053.4,26.0,59,0.0,7,6.2,54,0,0.0,0.0
2023-10-17 21:00:00,3.4837,0.1252,238.185,14.706667,462.0,23.0,817.0,2181.7,25.1,64,0.0,5,6.1,50,0,0.0,0.0
2023-10-17 22:00:00,1.9546666,0.11483333,243.34933,8.14,520.0,0.0,40.0,1394.6666,24.4,69,0.0,2,5.6,63,0,0.0,0.0
2023-10-17 23:00:00,0.46126667,0.10740001,244.63966,1.9433333,0.0,23.0,94.0,344.26666,23.6,73,0.0,0,6.4,47,0,0.0,0.0
2023-10-18 00:00:00,0.39113334,0.12320001,242.25883,1.7,0.0,23.0,93.0,275.13333,22.9,78,0.0,0,6.8,25,0,0.0,0.0
2023-10-18 01:00:00,0.28163335,0.047233336,241.446,1.2033333,0.0,0.0,39.0,242.63333,23.4,74,0.0,0,4.4,9,0,0.0,0.0
2023-10-18 02:00:00,0.36513335,0.094733335,242.9905,1.6,0.0,23.0,96.0,246.13333,22.8,77,0.0,0,2.7,337,0,0.0,0.0
2023-10-18 03:00:00,0.37333333,0.1306,243.39484,1.6566666,0.0,23.0,70.0,280.33334,22.0,82,0.0,5,3.1,324,0,0.0,0.0
2023-10-18 04:00:00,0.30266666,0.04876667,242.9005,1.2833333,0.0,0.0,64.0,238.66667,22.9,77,0.0,0,0.4,270,0,0.0,0.0
2023-10-18 05:00:00,0.5186666,0.09156667,241.84183,2.2266667,0.0,23.0,255.0,240.66667,23.0,79,0.0,9,2.1,239,0,0.0,0.0
2023-10-18 06:00:00,1.5181667,0.123100005,242.28499,6.3766665,0.0,23.0,745.0,750.1667,22.0,87,0.0,1,1.6,297,1,4.0,4.7
2023-10-18 07:00:00,2.7119668,0.0934,238.85449,11.306667,0.0,0.0,1207.0,1504.9667,24.6,77,0.0,1,4.0,350,1,123.0,145.0
2023-10-18 08:00:00,1.409,0.09736667,239.04233,5.83,0.0,22.0,1109.0,278.0,27.2,66,0.0,0,2.8,50,1,343.0,385.4
2023-10-18 09:00:00,1.4100333,0.10446667,238.45149,5.8466663,0.0,23.0,1123.0,264.03333,29.3,53,0.0,14,5.2,56,1,565.0,624.9
2023-10-18 10:00:00,1.4601,0.06746666,240.69667,6.06,0.0,0.0,1159.0,301.1,30.6,44,0.0,20,10.6,55,1,694.0,757.6
2023-10-18 11:00:00,2.9313333,0.23900001,237.10367,12.463333,1226.0,199.0,1071.0,435.33334,31.4,41,0.0,17,11.3,53,1,809.0,881.1
2023-10-18 12:00:00,2.5622666,0.17623334,238.091,10.78,1.0,993.0,1137.0,431.2667,31.7,38,0.1,74,10.8,60,1,820.0,891.2
2023-10-18 13:00:00,2.2304335,0.1332,239.555,9.5,0.0,1697.0,272.0,261.43335,31.8,38,0.2,72,10.1,63,1,782.0,845.8
2023-10-18 14:00:00,1.1071666,0.10446667,241.702,4.77,0.0,759.0,40.0,308.16666,32.0,37,0.1,30,9.4,58,1,693.0,755.3
2023-10-18 15:00:00,0.42299998,0.14153333,243.30801,1.8333334,0.0,28.0,98.0,297.0,32.0,37,0.0,6,10.0,49,1,551.0,607.4
2023-10-18 16:00:00,0.38673335,0.1141,243.323,1.6633334,0.0,26.0,95.0,265.73334,31.3,38,0.0,8,10.2,45,1,341.0,382.8
2023-10-18 17:00:00,1.8549333,0.09786666,240.89917,7.81,0.0,1525.0,39.0,290.93332,29.2,47,0.0,15,4.8,63,1,127.0,149.3
2023-10-18 18:00:00,0.7301667,0.1394,241.62582,3.1266668,0.0,314.0,99.0,317.16666,26.3,56,0.0,5,7.4,47,0,5.0,5.7
2023-10-18 19:00:00,1.3082334,0.22593333,238.6,5.5899997,0.0,26.0,282.0,1000.23334,25.1,61,0.0,2,7.4,23,0,0.0,0.0
2023-10-18 20:00:00,2.4304001,0.17123334,239.947,10.133333,18.0,25.0,1096.0,1291.4,24.3,63,0.0,1,7.3,20,0,0.0,0.0
2023-10-18 21:00:00,2.7769666,0.17253333,239.69768,11.593333,489.0,0.0,374.0,1913.9667,24.0,63,0.0,2,6.4,27,0,0.0,0.0
2023-10-18 22:00:00,1.2586333,0.20076665,244.13365,5.273333,515.0,24.0,96.0,623.63336,23.9,62,0.0,3,6.9,28,0,0.0,0.0
2023-10-18 23:00:00,0.46396667,0.08276667,244.93817,1.9433333,0.0,24.0,149.0,290.96667,22.7,70,0.0,0,8.8,35,0,0.0,0.0
2023-10-19 00:00:00,0.9405667,0.11373333,239.79384,3.9566667,0.0,0.0,659.0,281.56668,23.6,65,0.0,0,6.5,56,0,0.0,0.0
2023-10-19 01:00:00,0.36676666,0.09616666,239.51399,1.6033332,0.0,23.0,94.0,249.76666,23.8,64,0.0,0,3.7,29,0,0.0,0.0
2023-10-19 02:00:00,0.308,0.086500004,242.65233,1.35,0.0,24.0,40.0,244.0,23.7,64,0.0,0,4.8,27,0,0.0,0.0
2023-10-19 03:00:00,0.3621,0.0909,242.30283,1.5733334,0.0,8.0,94.0,260.1,21.3,76,0.0,1,5.8,353,0,0.0,0.0
2023-10-19 04:00:00,0.323,0.10163333,241.94667,1.4066666,0.0,15.0,40.0,268.0,21.0,78,0.0,0,6.1,360,0,0.0,0.0
2023-10-19 05:00:00,0.3622333,0.09023333,242.89067,1.5733334,0.0,23.0,96.0,243.23334,21.3,79,0.0,0,5.2,335,0,0.0,0.0
2023-10-19 06:00:00,1.453,0.08623333,242.30333,6.0966663,0.0,12.0,572.0,869.0,21.8,82,0.0,10,5.5,349,1,4.0,4.7
2023-10-19 07:00:00,2.1233335,0.09159999,239.25082,8.84,0.0,11.0,1147.0,965.3333,24.6,69,0.0,0,2.0,135,1,124.0,147.1
2023-10-19 08:00:00,1.6100668,0.1275,240.26616,6.6766667,0.0,23.0,1100.0,487.06668,27.3,61,0.0,0,2.5,98,1,347.0,391.6
2023-10-19 09:00:00,2.6601999,0.34276667,237.11234,11.320001,0.0,15.0,1128.0,1517.2001,29.8,49,0.0,8,7.9,60,1,566.0,627.8
2023-10-19 10:00:00,1.3856,0.059733335,237.87517,5.73,0.0,8.0,1135.0,242.6,31.3,41,0.0,19,9.2,51,1,713.0,782.3
2023-10-19 11:00:00,0.78423333,0.20096666,239.20668,3.6399999,0.0,23.0,250.0,511.23334,32.2,37,0.0,41,9.5,53,1,794.0,866.9
2023-10-19 12:00:00,0.95883334,0.09346667,238.33734,4.04,0.0,17.0,685.0,256.83334,32.7,35,0.0,94,9.2,48,1,825.0,897.5
2023-10-19 13:00:00,0.2812,0.058233332,239.20299,1.23,0.0,5.0,39.0,237.2,33.5,33,0.0,62,10.0,38,1,819.0,894.6
2023-10-19 14:00:00,0.3589,0.10303333,241.87033,1.6266667,0.0,24.0,95.0,239.9,33.2,33,0.0,62,10.6,35,1,660.0,718.2
2023-10-19 15:00:00,0.31686667,0.0964,242.00551,1.3833333,0.0,18.0,40.0,258.86667,32.3,35,0.0,85,12.9,23,1,438.0,472.0
2023-10-19 16:00:00,0.35226667,0.0815,242.04701,1.4866666,0.0,5.0,94.0,253.26666,30.6,42,0.0,17,16.7,14,1,252.0,270.3
2023-10-19 17:00:00,0.3642667,0.0944,240.61034,1.56,0.0,23.0,93.0,248.26666,29.8,45,0.0,8,12.8,22,1,121.0,142.7
2023-10-19 18:00:00,0.30293334,0.07596667,239.77733,1.3133334,0.0,19.0,39.0,244.93333,28.2,52,0.1,26,9.2,21,0,4.0,4.7
2023-10-19 19:00:00,0.6990667,0.06853333,237.37001,2.9566665,0.0,3.0,232.0,464.06668,27.1,58,0.0,16,8.3,360,0,0.0,0.0
2023-10-19 20:00:00,1.9846333,0.16386667,239.08432,8.333333,0.0,23.0,504.0,1457.6333,26.3,62,0.0,13,9.0,5,0,0.0,0.0
2023-10-19 21:00:00,1.1546999,0.06246667,239.57599,4.786667,0.0,20.0,95.0,1039.7,25.6,63,0.0,5,10.6,24,0,0.0,0.0
2023-10-19 22:00:00,1.4889333,0.048,241.0235,6.1533337,0.0,3.0,40.0,1445.9333,24.9,65,0.0,21,10.2,23,0,0.0,0.0
2023-10-19 23:00:00,1.4806666,0.12743333,241.85834,6.1299996,0.0,22.0,749.0,709.6667,24.2,68,0.0,21,7.7,28,0,0.0,0.0
2023-10-20 00:00:00,0.3783,0.08856667,242.53934,1.6333333,0.0,19.0,40.0,319.3,22.6,77,0.0,0,8.1,45,0,0.0,0.0
2023-10-20 01:00:00,0.39996666,0.06333333,240.73416,1.6833333,0.0,4.0,94.0,301.96667,23.2,72,0.0,5,6.0,17,0,0.0,0.0
2023-10-20 02:00:00,0.32316667,0.090100005,241.34901,1.3666667,0.0,22.0,40.0,261.16666,21.6,81,0.0,0,6.9,354,0,0.0,0.0
2023-10-20 03:00:00,0.35729998,0.0831,242.38533,1.5,0.0,16.0,91.0,250.3,21.6,79,0.0,0,5.4,8,0,0.0,0.0
2023-10-20 04:00:00,0.2920333,0.05423333,241.25233,1.2033333,0.0,6.0,39.0,247.03333,21.8,78,0.0,1,6.5,19,0,0.0,0.0
2023-10-20 05:00:00,0.36363333,0.08643333,241.29967,1.5333333,0.0,22.0,93.0,248.63333,20.9,86,0.0,1,6.9,43,0,0.0,0.0
2023-10-20 06:00:00,0.78540003,0.08276667,240.95668,3.3366666,0.0,10.0,226.0,549.4,22.2,81,0.0,0,5.9,38,1,4.0,4.8
2023-10-20 07:00:00,2.2589,0.073533334,237.29332,9.483334,72.0,12.0,1129.0,1045.9,24.7,72,0.0,0,5.7,35,1,124.0,148.3
2023-10-20 08:00:00,2.0090666,0.0892,238.23082,8.426666,444.0,22.0,1136.0,407.06665,27.3,63,0.0,0,7.3,57,1,348.0,394.5
2023-10-20 09:00:00,1.9701667,0.14686666,237.64867,8.353333,487.0,4.0,1077.0,402.1667,29.4,52,0.0,0,10.4,56,1,566.0,629.7
2023-10-20 10:00:00,1.9452666,0.42166665,237.19434,8.493334,0.0,17.0,1126.0,802.26666,30.8,44,0.0,20,10.1,55,1,743.0,819.1
2023-10-20 11:00:00,1.4319667,0.08433333,237.634,6.0566664,0.0,22.0,1077.0,332.96667,31.6,39,0.0,18,10.0,49,1,776.0,846.4
2023-10-20 12:00:00,0.92316663,0.05353333,238.225,3.8366666,0.0,0.0,679.0,244.16667,32.3,36,0.0,15,9.9,44,1,816.0,889.8
2023-10-20 13:00:00,0.30313334,0.07023334,240.55751,1.2866666,0.0,22.0,39.0,242.13333,32.9,34,0.0,17,9.4,43,1,780.0,850.9
2023-10-20 14:00:00,0.37546667,0.1118,242.51517,1.6,0.0,22.0,90.0,263.46667,33.1,33,0.0,20,10.7,45,1,696.0,761.4
2023-10-20 15:00:00,0.32039997,0.0545,243.41783,1.3466667,0.0,0.0,40.0,280.4,32.7,33,0.0,17,10.2,48,1,515.0,566.7
2023-10-20 16:00:00,0.30623335,0.07946667,242.89484,1.3066667,0.0,22.0,40.0,244.23334,32.3,33,0.0,7,9.2,39,1,331.0,372.0
2023-10-20 17:00:00,0.41413334,0.068733335,239.95999,1.75,0.0,22.0,89.0,303.13333,29.7,42,0.0,9,11.3,22,1,123.0,146.3
2023-10-20 18:00:00,0.39816666,0.09423333,239.93883,1.7,0.0,0.0,40.0,358.16666,28.2,46,0.0,7,13.1,21,0,4.0,4.8
2023-10-20 19:00:00,1.9933666,0.12386667,236.27083,8.48,658.0,21.0,442.0,872.36664,27.2,49,0.0,7,12.9,30,0,0.0,0.0
2023-10-20 20:00:00,3.5624335,0.15183333,237.43433,15.176666,1809.0,22.0,743.0,988.43335,26.3,53,0.0,7,11.7,43,0,0.0,0.0
2023-10-20 21:00:00,2.8819335,0.24616666,237.19049,12.259999,1179.0,0.0,291.0,1411.9333,25.5,57,0.0,6,10.7,50,0,0.0,0.0
2023-10-20 22:00:00,1.8704666,0.12306667,238.25117,7.863333,144.0,21.0,699.0,1006.4667,25.1,60,0.0,5,10.8,60,0,0.0,0.0
2023-10-20 23:00:00,1.0122666,0.101733334,241.0345,4.22,8.0,21.0,72.0,911.26666,24.5,63,0.0,4,9.6,70,0,0.0,0.0
2023-10-21 00:00:00,1.9695333,0.0886,239.7845,8.253333,499.0,0.0,855.0,615.5333,23.7,67,0.0,2,7.6,71,0,0.0,0.0
2023-10-21 01:00:00,1.9434667,0.0528,240.11583,8.086667,10.0,0.0,949.0,984.4667,22.5,73,0.0,0,6.3,66,0,0.0,0.0
2023-10-21 02:00:00,1.4737333,0.10253333,240.54182,6.06,0.0,21.0,1152.0,300.73334,21.7,78,0.0,0,8.6,68,0,0.0,0.0
2023-10-21 03:00:00,1.5899667,0.11943333,237.36583,6.673333,286.0,6.0,935.0,362.96667,21.8,77,0.0,0,7.2,72,0,0.0,0.0
2023-10-21 04:00:00,1.4373,0.33746666,239.48184,6.3966665,806.0,15.0,88.0,528.3,21.5,78,0.0,0,6.0,33,0,0.0,0.0
2023-10-21 05:00:00,2.1237333,0.33523333,238.1715,9.2,845.0,22.0,726.0,530.73334,21.4,84,0.0,0,7.1,30,0,0.0,0.0
2023-10-21 06:00:00,1.3363,0.22963333,241.07584,5.7366667,436.0,22.0,408.0,470.30002,21.9,84,0.0,0,4.5,76,1,4.0,4.8
2023-10-21 07:00:00,0.5470333,0.11846666,245.0265,2.2633333,72.0,0.0,90.0,385.03333,24.2,74,0.0,0,6.9,81,1,123.0,147.8
2023-10-21 08:00:00,1.1295334,0.12646666,245.67984,4.75,508.0,22.0,41.0,558.5333,26.2,68,0.0,0,6.5,90,1,346.0,393.3
2023-10-21 09:00:00,1.4188333,0.24340001,243.4955,5.9533334,0.0,22.0,702.0,694.8333,28.1,61,0.0,5,7.0,102,1,562.0,626.3
2023-10-21 10:00:00,1.5729333,0.06533334,239.23683,6.68,0.0,275.0,313.0,984.93335,29.6,52,0.0,10,8.3,72,1,725.0,799.2
2023-10-21 11:00:00,1.7973667,0.103,236.78683,7.5566664,0.0,32.0,1122.0,643.36664,30.5,47,0.0,9,9.1,56,1,793.0,867.3
2023-10-21 12:00:00,1.9778666,0.10176667,233.88167,8.429999,0.0,25.0,1044.0,908.8667,31.4,42,0.0,12,9.7,42,1,841.0,919.7
2023-10-21 13:00:00,2.3943334,0.14770001,234.35735,10.166667,0.0,23.0,1102.0,1269.3334,31.7,39,0.0,14,11.2,40,1,781.0,854.5
2023-10-21 14:00:00,2.4954998,0.16666667,236.11966,10.54,0.0,2.0,1063.0,1430.5,31.5,38,0.1,30,11.5,49,1,668.0,732.8
2023-10-21 15:00:00,2.2008002,0.075733334,239.54916,9.126666,0.0,24.0,1147.0,1029.8,31.3,39,0.1,22,11.2,50,1,538.0,598.0
2023-10-21 16:00:00,1.692,0.22593333,242.41483,7.01,0.0,24.0,347.0,1321.0,30.7,39,0.0,23,11.4,55,1,310.0,349.1
2023-10-21 17:00:00,1.2396333,0.1693,241.87984,5.1566668,0.0,0.0,92.0,1147.6333,29.4,42,0.0,31,12.6,37,1,117.0,139.0
2023-10-21 18:00:00,1.4095666,0.2282,240.39,5.883333,0.0,24.0,47.0,1338.5667,27.7,47,0.0,11,12.2,45,0,4.0,4.8
2023-10-21 19:00:00,1.4934001,0.21129999,240.211,6.2366667,0.0,23.0,86.0,1384.4,26.7,51,0.0,5,11.4,55,0,0.0,0.0
2023-10-21 20:00:00,0.7429,0.11313333,242.34283,3.0733333,0.0,0.0,81.0,661.9,25.7,55,0.0,4,9.0,61,0,0.0,0.0
2023-10-21 21:00:00,0.33793336,0.091633335,243.0835,1.4133333,0.0,24.0,50.0,263.93332,24.2,62,0.0,1,6.3,59,0,0.0,0.0
2023-10-21 22:00:00,0.379,0.09596667,241.99516,1.5833334,0.0,23.0,94.0,262.0,23.3,66,0.0,0,5.8,30,0,0.0,0.0
2023-10-21 23:00:00,0.30560002,0.053633332,241.198,1.2466667,0.0,0.0,39.0,266.6,23.2,66,0.0,0,8.0,8,0,0.0,0.0
2023-10-22 00:00:00,0.6566,0.090733334,240.03033,2.74,0.0,24.0,366.0,266.6,23.2,62,0.0,15,8.8,12,0,0.0,0.0
2023-10-22 01:00:00,1.4488,0.1056,239.39383,6.1433334,0.0,22.0,603.0,823.8,22.3,56,0.0,39,7.2,3,0,0.0,0.0
2023-10-22 02:00:00,0.5804333,0.076633334,238.30016,2.48,0.0,1.0,91.0,488.43335,21.4,54,0.0,1,7.0,12,0,0.0,0.0
2023-10-22 03:00:00,1.1648667,0.11703333,237.9825,4.98,0.0,836.0,38.0,290.86667,20.8,53,0.0,0,7.1,15,0,0.0,0.0
2023-10-22 04:00:00,1.1219667,0.093899995,238.68617,4.8566666,184.0,492.0,93.0,352.96667,20.8,52,0.0,0,8.7,7,0,0.0,0.0
2023-10-22 05:00:00,0.6673667,0.0623,236.39333,2.8066666,322.0,63.0,39.0,243.36667,20.5,62,0.0,15,7.8,13,0,0.0,0.0
2023-10-22 06:00:00,0.8614,0.099366665,240.24968,3.6566665,484.0,24.0,94.0,259.4,21.6,61,0.0,0,8.9,21,1,3.0,3.9
2023-10-22 07:00:00,0.3153667,0.06773333,243.18767,1.3,0.0,16.0,41.0,258.36667,23.8,59,0.0,0,8.2,52,1,124.0,150.3
2023-10-22 08:00:00,0.37626666,0.097166665,244.629,1.5566667,0.0,8.0,91.0,277.26666,26.2,55,0.0,0,8.7,73,1,348.0,397.6
2023-10-22 09:00:00,1.4988333,0.11146667,242.6655,6.2866664,0.0,688.0,311.0,499.83334,28.4,49,0.0,1,9.4,88,1,566.0,633.0
2023-10-22 10:00:00,2.5751333,0.1567,239.85367,10.766666,0.0,845.0,677.0,1053.1333,30.1,40,0.0,21,10.0,69,1,742.0,821.5
2023-10-22 11:00:00,2.0147667,0.0817,238.0235,8.41,0.0,5.0,93.0,1916.7666,31.3,32,0.0,61,12.0,33,1,856.0,943.7
2023-10-22 12:00:00,1.6721667,0.2025,234.95451,7.14,0.0,25.0,53.0,1594.1666,31.8,30,0.0,100,15.0,17,1,897.0,988.0
2023-10-22 13:00:00,2.9872668,0.161,237.00032,12.573334,0.0,32.0,1126.0,1829.2667,32.1,29,0.0,95,16.0,14,1,860.0,948.3
2023-10-22 14:00:00,2.4910667,0.036066666,239.06934,10.373334,0.0,15.0,991.0,1485.0667,31.9,28,0.0,83,17.1,15,1,743.0,821.0
2023-10-22 15:00:00,1.4277667,0.08866667,239.76317,5.9333334,0.0,16.0,93.0,1318.7667,31.6,27,0.0,85,18.1,13,1,556.0,620.7
2023-10-22 16:00:00,1.2271333,0.093833335,242.24701,5.04,0.0,29.0,690.0,508.13333,30.6,30,0.0,90,20.7,17,1,329.0,370.9
2023-10-22 17:00:00,0.46426666,0.106233336,244.21066,2.01,0.0,2.0,94.0,368.26666,28.1,34,0.0,75,8.5,36,1,114.0,135.3
2023-10-22 18:00:00,0.42776668,0.13576667,242.033,1.8766667,0.0,28.0,94.0,305.76666,26.1,39,0.0,99,9.4,47,0,4.0,4.8
2023-10-22 19:00:00,0.32663333,0.09136666,241.01933,1.4066666,0.0,29.0,39.0,258.63333,24.2,46,0.0,90,6.4,27,0,0.0,0.0
2023-10-22 20:00:00,0.364,0.0718,241.768,1.52,0.0,0.0,93.0,271.0,23.4,51,0.0,44,8.6,15,0,0.0,0.0
2023-10-22 21:00:00,0.33006668,0.09446667,241.01483,1.4300001,0.0,29.0,39.0,262.06665,22.8,53,0.0,6,8.7,24,0,0.0,0.0
2023-10-22 22:00:00,0.38876668,0.1064,239.82617,1.6666666,0.0,12.0,93.0,283.76666,21.8,55,0.0,0,8.0,36,0,0.0,0.0
2023-10-22 23:00:00,0.4438,0.089833334,240.99933,1.8666667,0.0,16.0,129.0,298.8,21.4,55,0.0,76,7.3,33,0,0.0,0.0
2023-10-23 00:00:00,2.1757002,0.12396667,238.06,9.183333,0.0,28.0,1143.0,1004.7,20.3,58,0.0,91,8.1,32,0,0.0,0.0
2023-10-23 01:00:00,2.2571332,0.082,235.656,9.559999,453.0,0.0,1109.0,695.1333,20.1,58,0.0,73,6.6,13,0,0.0,0.0
2023-10-23 02:00:00,1.7232,0.108600006,236.65317,7.2533336,301.0,29.0,1125.0,268.2,20.1,58,0.0,95,7.2,354,0,0.0,0.0
2023-10-23 03:00:00,1.6061333,0.09726667,236.89517,6.7833333,236.0,14.0,1069.0,287.13333,19.9,57,0.0,88,7.6,355,0,0.0,0.0
2023-10-23 04:00:00,1.4273334,0.0898,238.71616,5.9433336,0.0,14.0,1140.0,273.33334,19.1,59,0.0,19,6.6,351,0,0.0,0.0
2023-10-23 05:00:00,1.1429667,0.0872,237.56851,4.82,0.0,28.0,858.0,256.96667,18.9,67,0.0,3,7.2,360,0,0.0,0.0
2023-10-23 06:00:00,0.3022,0.0534,238.73167,1.2633332,0.0,0.0,39.0,263.19998,19.6,65,0.0,67,5.6,345,1,3.0,3.9
2023-10-23 07:00:00,0.39293334,0.10593333,239.15984,1.7,0.0,28.0,93.0,271.93332,22.6,59,0.0,84,6.7,344,1,127.0,155.3
2023-10-23 08:00:00,0.32586667,0.082,239.19917,1.38,0.0,12.0,39.0,274.86667,26.3,47,0.0,60,4.8,13,1,357.0,410.0
2023-10-23 09:00:00,0.37453333,0.07863333,239.6655,1.5799999,0.0,17.0,94.0,263.53333,28.3,36,0.0,34,10.2,32,1,579.0,649.7
2023-10-23 10:00:00,0.35966668,0.0763,241.0585,1.59,0.0,0.0,57.0,302.66666,29.4,34,0.0,19,13.6,22,1,754.0,837.2
2023-10-23 11:00:00,0.36,0.078,241.18,1.6,0.0,0.0,60.0,300.0,30.2,33,0.0,72,14.9,15,1,866.0,957.0
2023-10-23 12:00:00,0.36,0.078,241.18,1.6,0.0,0.0,60.0,300.0,30.8,32,0.0,74,16.5,11,1,902.0,995.4
2023-10-23 13:00:00,0.36,0.078,241.18,1.6,0.0,0.0,60.0,300.0,31.1,30,0.0,85,17.3,12,1,863.0,953.4
2023-10-23 14:00:00,0.36,0.078,241.18,1.6,0.0,0.0,60.0,300.0,31.0,30,0.0,76,16.7,6,1,752.0,835.1
2023-10-23 15:00:00,0.36,0.078,241.18,1.6,0.0,0.0,60.0,300.0,30.9,29,0.0,17,16.3,6,1,577.0,647.9
2023-10-23 16:00:00,0.3477667,0.0672,241.08232,1.5266666,0.0,0.0,56.0,291.76666,29.8,31,0.0,41,17.0,13,1,356.0,409.1
2023-10-23 17:00:00,0.5096,0.1096,239.8865,2.2833333,0.0,28.0,66.0,415.6,27.9,37,0.0,45,9.2,11,1,127.0,155.6
2023-10-23 18:00:00,0.5259333,0.0831,240.49033,2.3633335,0.0,9.0,64.0,452.93335,25.1,45,0.0,28,6.5,6,0,4.0,4.9
2023-10-23 19:00:00,1.2110001,0.13350001,237.14265,5.3033338,0.0,19.0,93.0,1099.0,24.1,49,0.0,0,7.4,14,0,0.0,0.0
2023-10-23 20:00:00,2.3069665,0.09756667,236.5755,9.766666,0.0,28.0,740.0,1538.9667,23.4,51,0.0,0,7.2,360,0,0.0,0.0
2023-10-23 21:00:00,1.8934,0.040466666,236.71017,8.03,0.0,0.0,476.0,1417.4,23.5,49,0.0,2,12.0,351,0,0.0,0.0
2023-10-23 22:00:00,1.8134667,0.10576667,238.9605,7.61,0.0,28.0,334.0,1451.4667,23.0,50,0.0,0,11.2,6,0,0.0,0.0
2023-10-23 23:00:00,1.2339,0.074433334,240.74615,5.253333,0.0,4.0,667.0,562.9,21.4,56,0.0,0,7.7,349,0,0.0,0.0
2023-10-24 00:00:00,0.57236665,0.1177,240.1855,2.6,0.0,24.0,94.0,454.36667,20.6,60,0.0,0,7.3,349,0,0.0,0.0
2023-10-24 01:00:00,0.4934,0.07903334,241.71683,2.2366667,0.0,28.0,40.0,425.4,19.7,64,0.0,0,6.4,344,0,0.0,0.0
2023-10-24 02:00:00,0.5409667,0.077766664,244.03117,2.4333334,0.0,0.0,93.0,447.96667,18.7,69,0.0,0,6.6,338,0,0.0,0.0
2023-10-24 03:00:00,0.5017666,0.08766667,241.87532,2.2666667,0.0,28.0,40.0,433.76666,17.8,72,0.0,0,7.4,317,0,0.0,0.0
2023-10-24 04:00:00,0.52973336,0.061100002,241.205,2.3833334,0.0,0.0,93.0,436.73334,17.4,74,0.0,0,6.3,301,0,0.0,0.0
2023-10-24 05:00:00,0.5714,0.11643334,241.33318,2.5866666,0.0,28.0,94.0,449.4,18.4,74,0.0,0,7.2,342,0,0.0,0.0
2023-10-24 06:00:00,0.93579996,0.06246667,238.91966,4.17,0.0,20.0,165.0,750.8,18.3,76,0.0,0,6.5,341,1,3.0,3.9
2023-10-24 07:00:00,2.8951669,0.093666665,233.7465,12.42,0.0,8.0,1102.0,1785.1666,21.9,63,0.0,0,7.3,349,1,126.0,154.8
2023-10-24 08:00:00,1.6425334,0.109866664,235.61467,6.983333,0.0,28.0,1121.0,493.53333,25.2,52,0.0,0,6.2,7,1,355.0,409.0
2023-10-24 09:00:00,1.5491999,0.046166666,234.89351,6.6,0.0,0.0,1110.0,439.2,27.6,38,0.0,77,9.8,36,1,577.0,649.2
2023-10-24 10:00:00,1.7656333,0.2527,234.82051,7.6533337,0.0,28.0,1051.0,686.6333,29.2,33,0.0,90,13.6,37,1,754.0,839.1
2023-10-24 11:00:00,1.9729999,0.1849,234.86266,8.536667,0.0,13.0,1111.0,849.0,30.3,30,0.0,86,15.0,30,1,867.0,960.1
2023-10-24 12:00:00,1.5925001,0.09023333,235.57584,6.786667,0.0,15.0,1116.0,461.5,30.9,29,0.0,85,16.1,24,1,905.0,1000.8
2023-10-24 13:00:00,0.85989994,0.10836666,236.63417,3.7866666,0.0,28.0,378.0,453.9,31.3,27,0.0,86,15.0,21,1,866.0,959.0
