time,temperature,humidity,precipitation,cloud_cover,wind_speed,wind_direction,is_day,GHI,GTI
2023-11-13 14:00:00,30.5,40,0.0,100,7.4,61,1,650.0,739.2
2023-11-13 15:00:00,30.1,40,0.0,100,6.6,61,1,471.0,538.8
2023-11-13 16:00:00,29.5,43,0.0,97,5.4,90,1,274.0,322.1
2023-11-13 17:00:00,26.3,59,0.0,100,8.2,119,1,87.0,116.4
2023-11-13 18:00:00,25.2,60,0.0,100,7.2,127,0,1.0,1.0
2023-11-13 19:00:00,24.7,70,0.0,100,5.4,70,0,0.0,0.0
2023-11-13 20:00:00,24.6,68,0.0,100,3.3,41,0,0.0,0.0
2023-11-13 21:00:00,24.0,71,0.0,100,4.2,31,0,0.0,0.0
2023-11-13 22:00:00,23.2,72,0.0,100,4.9,36,0,0.0,0.0
2023-11-13 23:00:00,21.7,79,0.0,100,7.1,30,0,0.0,0.0
2023-11-14 00:00:00,21.2,79,0.0,100,5.4,360,0,0.0,0.0
2023-11-14 01:00:00,20.5,81,0.0,100,5.8,353,0,0.0,0.0
2023-11-14 02:00:00,21.2,76,0.0,100,5.5,11,0,0.0,0.0
2023-11-14 03:00:00,20.7,79,0.0,78,7.6,121,0,0.0,0.0
2023-11-14 04:00:00,19.8,85,0.0,100,5.1,86,0,0.0,0.0
2023-11-14 05:00:00,19.4,88,0.0,100,5.6,63,0,0.0,0.0
2023-11-14 06:00:00,20.9,85,0.0,100,4.7,113,1,1.0,1.0
2023-11-14 07:00:00,22.1,84,0.0,100,1.8,90,1,81.0,99.8
2023-11-14 08:00:00,23.7,78,0.0,100,3.3,131,1,243.0,275.4
2023-11-14 09:00:00,25.9,66,0.0,99,4.7,113,1,491.0,572.3
2023-11-14 10:00:00,27.4,57,0.0,100,6.2,83,1,647.0,737.6
2023-11-14 11:00:00,28.6,51,0.0,71,7.4,76,1,736.0,824.2
2023-11-14 12:00:00,29.5,47,0.0,47,7.9,74,1,758.0,849.0
2023-11-14 13:00:00,30.1,44,0.0,100,7.8,77,1,765.0,873.5
2023-11-14 14:00:00,30.2,42,0.0,74,6.1,90,1,630.0,718.7
2023-11-14 15:00:00,30.0,41,0.0,100,4.7,90,1,403.0,461.1
2023-11-14 16:00:00,29.5,42,0.0,100,4.0,85,1,201.0,218.4
2023-11-14 17:00:00,27.4,62,0.0,100,5.1,94,1,58.0,68.1
2023-11-14 18:00:00,25.1,62,0.0,100,5.4,53,0,0.0,0.0
2023-11-14 19:00:00,25.5,59,0.0,100,9.4,67,0,0.0,0.0
2023-11-14 20:00:00,24.9,65,0.0,100,8.3,85,0,0.0,0.0
2023-11-14 21:00:00,23.6,72,0.0,86,6.5,87,0,0.0,0.0
2023-11-14 22:00:00,22.2,79,0.0,33,5.7,72,0,0.0,0.0
2023-11-14 23:00:00,21.3,82,0.0,51,7.8,56,0,0.0,0.0
2023-11-15 00:00:00,20.5,82,0.0,87,7.4,14,0,0.0,0.0
2023-11-15 01:00:00,20.0,80,0.0,15,5.9,11,0,0.0,0.0
2023-11-15 02:00:00,20.3,76,0.0,95,6.4,16,0,0.0,0.0
2023-11-15 03:00:00,21.3,69,0.0,98,3.6,360,0,0.0,0.0
2023-11-15 04:00:00,19.2,79,0.0,80,5.4,8,0,0.0,0.0
2023-11-15 05:00:00,18.6,80,0.0,90,5.8,7,0,0.0,0.0
2023-11-15 06:00:00,19.3,85,0.0,10,5.4,8,1,0.0,0.0
2023-11-15 07:00:00,21.4,77,0.0,11,5.4,20,1,88.0,121.0
2023-11-15 08:00:00,24.0,65,0.0,13,6.6,45,1,296.0,364.7
2023-11-15 09:00:00,26.0,57,0.0,0,8.2,52,1,507.0,600.1
2023-11-15 10:00:00,27.3,53,0.0,39,9.5,53,1,676.0,784.7
2023-11-15 11:00:00,28.2,49,0.0,8,8.2,52,1,778.0,892.8
2023-11-15 12:00:00,29.0,47,0.0,9,7.0,55,1,817.0,934.8
2023-11-15 13:00:00,29.6,44,0.0,15,6.8,58,1,755.0,861.8
2023-11-15 14:00:00,30.1,41,0.0,35,7.0,55,1,649.0,746.1
2023-11-15 15:00:00,29.9,39,0.0,71,6.7,54,1,477.0,555.0
2023-11-15 16:00:00,29.3,40,0.0,100,7.1,66,1,277.0,332.0
2023-11-15 17:00:00,26.9,51,0.0,100,5.2,65,1,82.0,107.1
2023-11-15 18:00:00,25.3,54,0.0,10,11.2,33,0,0.0,0.0
2023-11-15 19:00:00,24.5,56,0.0,0,11.5,32,0,0.0,0.0
2023-11-15 20:00:00,23.7,58,0.0,0,11.3,31,0,0.0,0.0
2023-11-15 21:00:00,22.9,60,0.0,83,10.0,30,0,0.0,0.0
2023-11-15 22:00:00,22.2,61,0.0,38,8.6,15,0,0.0,0.0
2023-11-15 23:00:00,21.6,62,0.0,1,8.3,2,0,0.0,0.0
2023-11-16 00:00:00,20.9,64,0.0,3,7.6,357,0,0.0,0.0
2023-11-16 01:00:00,20.3,66,0.0,73,8.0,355,0,0.0,0.0
2023-11-16 02:00:00,20.2,66,0.0,0,8.6,2,0,0.0,0.0
2023-11-16 03:00:00,20.2,65,0.0,0,9.7,360,0,0.0,0.0
2023-11-16 04:00:00,20.1,67,0.0,10,10.8,2,0,0.0,0.0
2023-11-16 05:00:00,19.7,69,0.0,0,10.9,6,0,0.0,0.0
2023-11-16 06:00:00,19.1,75,0.0,31,8.3,5,1,0.0,0.0
2023-11-16 07:00:00,21.0,70,0.0,80,10.4,360,1,91.0,127.3
2023-11-16 08:00:00,23.7,61,0.0,35,8.7,17,1,305.0,380.0
2023-11-16 09:00:00,26.2,51,0.0,33,10.1,35,1,518.0,616.5
2023-11-16 10:00:00,28.0,42,0.0,55,10.7,48,1,686.0,798.8
2023-11-16 11:00:00,28.9,40,0.0,98,9.7,42,1,794.0,915.4
2023-11-16 12:00:00,29.6,39,0.0,96,8.8,35,1,829.0,952.0
2023-11-16 13:00:00,29.9,39,0.0,99,8.9,32,1,788.0,906.3
2023-11-16 14:00:00,30.0,39,0.0,99,9.0,23,1,674.0,780.6
2023-11-16 15:00:00,29.7,39,0.0,99,9.4,18,1,505.0,595.6
2023-11-16 16:00:00,28.8,41,0.0,100,9.5,11,1,298.0,367.0
2023-11-16 17:00:00,26.1,50,0.0,55,5.9,14,1,91.0,125.8
2023-11-16 18:00:00,24.8,58,0.0,1,6.6,22,0,0.0,0.0
2023-11-16 19:00:00,24.0,60,0.0,17,8.1,32,0,0.0,0.0
2023-11-16 20:00:00,23.1,61,0.0,35,7.6,31,0,0.0,0.0
2023-11-16 21:00:00,22.4,63,0.0,99,8.4,25,0,0.0,0.0
2023-11-16 22:00:00,21.8,64,0.0,94,7.9,16,0,0.0,0.0
2023-11-16 23:00:00,20.9,68,0.0,85,6.5,3,0,0.0,0.0
2023-11-17 00:00:00,20.4,70,0.0,64,6.2,353,0,0.0,0.0
2023-11-17 01:00:00,19.6,75,0.0,86,7.8,347,0,0.0,0.0
2023-11-17 02:00:00,19.4,75,0.0,99,6.5,341,0,0.0,0.0
2023-11-17 03:00:00,19.4,74,0.0,100,6.7,344,0,0.0,0.0
2023-11-17 04:00:00,19.9,71,0.0,100,9.4,356,0,0.0,0.0
2023-11-17 05:00:00,19.6,71,0.0,94,8.7,355,0,0.0,0.0
2023-11-17 06:00:00,18.7,80,0.0,96,6.6,351,1,0.0,0.0
2023-11-17 07:00:00,21.1,72,0.0,100,6.6,347,1,87.0,119.9
2023-11-17 08:00:00,23.8,63,0.0,100,4.1,15,1,291.0,357.6
2023-11-17 09:00:00,26.1,56,0.0,100,5.4,53,1,499.0,588.8
2023-11-17 10:00:00,27.7,49,0.0,53,5.2,65,1,675.0,785.3
2023-11-17 11:00:00,28.8,46,0.0,26,4.7,81,1,787.0,908.3
2023-11-17 12:00:00,29.6,44,0.0,57,5.1,94,1,825.0,949.6
2023-11-17 13:00:00,30.1,43,0.0,73,5.8,97,1,786.0,907.1
2023-11-17 14:00:00,30.3,42,0.0,46,5.9,104,1,676.0,787.5
2023-11-17 15:00:00,30.1,42,0.0,91,6.4,106,1,506.0,601.3
2023-11-17 16:00:00,29.4,43,0.0,100,6.8,108,1,295.0,364.6
2023-11-17 17:00:00,26.8,53,0.0,100,5.2,115,1,87.0,118.3
2023-11-17 18:00:00,25.6,56,0.0,96,8.3,124,0,0.0,0.0
2023-11-17 19:00:00,24.1,64,0.0,56,5.9,133,0,0.0,0.0
2023-11-17 20:00:00,23.1,67,0.0,43,6.1,130,0,0.0,0.0
2023-11-17 21:00:00,22.4,71,0.0,81,6.9,133,0,0.0,0.0
2023-11-17 22:00:00,22.1,74,0.0,81,8.0,144,0,0.0,0.0
2023-11-17 23:00:00,22.2,72,0.0,80,4.2,20,0,0.0,0.0
2023-11-18 00:00:00,20.5,81,0.0,47,4.3,360,0,0.0,0.0
2023-11-18 01:00:00,19.7,86,0.0,99,6.5,357,0,0.0,0.0
2023-11-18 02:00:00,19.6,86,0.0,98,6.1,357,0,0.0,0.0
2023-11-18 03:00:00,21.2,77,0.0,86,5.5,58,0,0.0,0.0
2023-11-18 04:00:00,18.9,89,0.0,67,8.8,102,0,0.0,0.0
2023-11-18 05:00:00,18.4,91,0.0,1,7.7,79,0,0.0,0.0
2023-11-18 06:00:00,18.8,91,0.0,16,7.1,66,1,0.0,0.0
2023-11-18 07:00:00,21.4,80,0.0,0,5.0,69,1,85.0,119.3
2023-11-18 08:00:00,23.8,74,0.0,3,6.6,99,1,300.0,375.8
2023-11-18 09:00:00,25.7,70,0.0,30,10.1,107,1,495.0,586.6
2023-11-18 10:00:00,27.4,61,0.0,49,10.8,105,1,658.0,764.5
2023-11-18 11:00:00,28.7,53,0.0,88,10.2,108,1,759.0,872.7
2023-11-18 12:00:00,29.5,48,0.0,97,9.2,111,1,791.0,905.0
2023-11-18 13:00:00,30.0,45,0.0,52,8.2,105,1,767.0,883.1
2023-11-18 14:00:00,30.1,45,0.0,19,7.2,96,1,672.0,783.7
2023-11-18 15:00:00,29.9,44,0.0,25,6.8,87,1,503.0,598.4
2023-11-18 16:00:00,29.3,46,0.0,16,6.8,87,1,295.0,367.0
2023-11-18 17:00:00,27.0,55,0.0,0,5.2,102,1,87.0,119.4
2023-11-18 18:00:00,26.2,59,0.0,44,7.1,114,0,0.0,0.0
2023-11-18 19:00:00,25.4,63,0.0,61,9.5,119,0,0.0,0.0
2023-11-18 20:00:00,24.6,66,0.0,51,8.4,121,0,0.0,0.0
2023-11-18 21:00:00,24.1,68,0.0,21,8.4,110,0,0.0,0.0
2023-11-18 22:00:00,23.3,71,0.0,70,7.2,84,0,0.0,0.0
2023-11-18 23:00:00,22.5,76,0.0,71,6.6,81,0,0.0,0.0
2023-11-19 00:00:00,21.7,79,0.0,68,6.1,93,0,0.0,0.0
2023-11-19 01:00:00,20.8,82,0.0,42,6.8,115,0,0.0,0.0
2023-11-19 02:00:00,20.7,82,0.0,51,6.6,119,0,0.0,0.0
2023-11-19 03:00:00,20.2,84,0.0,16,5.9,101,0,0.0,0.0
2023-11-19 04:00:00,19.4,89,0.0,9,6.1,90,0,0.0,0.0
2023-11-19 05:00:00,18.9,92,0.0,0,5.7,72,0,0.0,0.0
2023-11-19 06:00:00,19.7,96,0.0,100,4.3,95,1,0.0,0.0
2023-11-19 07:00:00,21.6,93,0.0,100,8.9,122,1,68.0,87.5
2023-11-19 08:00:00,23.5,83,0.0,55,12.9,120,1,212.0,234.9
2023-11-19 09:00:00,25.8,69,0.0,99,13.5,115,1,432.0,494.8
2023-11-19 10:00:00,27.4,60,0.0,100,13.1,111,1,631.0,723.1
2023-11-19 11:00:00,28.8,52,0.0,100,13.3,103,1,758.0,869.5
2023-11-19 12:00:00,29.7,46,0.0,100,13.6,102,1,814.0,936.7
2023-11-19 13:00:00,30.1,43,0.0,100,12.8,101,1,773.0,890.8
2023-11-19 14:00:00,30.1,43,0.0,100,11.8,102,1,632.0,728.7
2023-11-19 15:00:00,29.7,43,0.0,100,11.0,101,1,476.0,562.1
2023-11-19 16:00:00,28.9,45,0.0,100,10.2,100,1,272.0,328.7
2023-11-19 17:00:00,26.8,52,0.0,100,6.0,107,1,85.0,110.9
2023-11-19 18:00:00,25.5,59,0.0,100,7.7,118,0,0.0,0.0
2023-11-19 19:00:00,24.6,63,0.0,100,7.6,115,0,0.0,0.0
2023-11-19 20:00:00,23.9,66,0.0,100,6.2,111,0,0.0,0.0
2023-11-19 21:00:00,23.5,70,0.0,96,4.0,80,0,0.0,0.0
2023-11-19 22:00:00,22.3,75,0.0,100,4.6,45,0,0.0,0.0
2023-11-19 23:00:00,21.2,78,0.0,99,5.5,11,0,0.0,0.0
2023-11-20 00:00:00,20.6,75,0.0,100,5.9,11,0,0.0,0.0
2023-11-20 01:00:00,20.0,75,0.0,93,7.4,14,0,0.0,0.0
2023-11-20 02:00:00,19.3,78,0.0,97,7.9,3,0,0.0,0.0
2023-11-20 03:00:00,18.8,81,0.0,100,8.4,115,0,0.0,0.0
2023-11-20 04:00:00,19.2,82,0.0,100,8.0,144,0,0.0,0.0
2023-11-20 05:00:00,20.2,82,0.0,100,5.5,122,0,0.0,0.0
2023-11-20 06:00:00,20.0,85,0.0,100,2.8,40,1,0.0,0.0
2023-11-20 07:00:00,20.9,83,0.0,100,3.2,360,1,73.0,89.1
2023-11-20 08:00:00,23.6,76,0.0,100,1.3,34,1,251.0,291.0
2023-11-20 09:00:00,26.1,62,0.0,72,5.9,52,1,438.0,496.3
2023-11-20 10:00:00,27.9,49,0.0,84,10.4,44,1,620.0,708.7
2023-11-20 11:00:00,29.1,44,0.0,99,10.8,53,1,717.0,808.8
2023-11-20 12:00:00,29.9,42,0.0,100,10.0,49,1,726.0,811.0
2023-11-20 13:00:00,30.5,39,0.0,100,7.6,45,1,701.0,788.2
2023-11-20 14:00:00,30.7,38,0.0,100,7.6,31,1,562.0,625.9
2023-11-20 15:00:00,30.5,37,0.0,100,8.8,19,1,447.0,512.0
2023-11-20 16:00:00,29.6,39,0.0,96,10.5,16,1,234.0,273.6
2023-11-20 17:00:00,27.8,44,0.0,29,9.3,13,1,77.0,103.4
2023-11-20 18:00:00,25.8,54,0.0,100,10.1,35,0,0.0,0.0
2023-11-20 19:00:00,25.0,57,0.0,31,9.8,36,0,0.0,0.0
2023-11-20 20:00:00,24.4,60,0.0,100,10.8,37,0,0.0,0.0
2023-11-20 21:00:00,23.7,64,0.0,96,8.7,38,0,0.0,0.0
2023-11-20 22:00:00,23.2,66,0.0,35,5.8,30,0,0.0,0.0
2023-11-20 23:00:00,22.3,71,0.0,15,5.0,90,0,0.0,0.0
2023-11-21 00:00:00,22.1,72,0.0,59,5.6,117,0,0.0,0.0
2023-11-21 01:00:00,21.3,81,0.0,67,7.0,125,0,0.0,0.0
2023-11-21 02:00:00,21.0,88,0.0,83,4.7,113,0,0.0,0.0
2023-11-21 03:00:00,20.3,95,0.0,88,5.5,101,0,0.0,0.0
2023-11-21 04:00:00,20.0,96,0.0,79,5.1,94,0,0.0,0.0
2023-11-21 05:00:00,19.7,96,0.0,78,6.5,71,0,0.0,0.0
2023-11-21 06:00:00,20.8,91,0.0,1,4.7,23,1,0.0,0.0
2023-11-21 07:00:00,22.9,83,0.0,20,5.9,76,1,75.0,103.2
2023-11-21 08:00:00,24.9,74,0.0,41,9.1,99,1,258.0,315.5
2023-11-21 09:00:00,26.0,69,0.1,43,11.9,85,1,401.0,459.4
2023-11-21 10:00:00,26.5,67,0.3,50,12.7,65,1,467.0,525.0
2023-11-21 11:00:00,27.6,61,0.2,40,11.6,60,1,635.0,717.4
2023-11-21 12:00:00,28.5,57,0.2,41,10.7,57,1,686.0,777.7
2023-11-21 13:00:00,28.9,56,0.2,45,10.9,56,1,627.0,711.2
2023-11-21 14:00:00,29.2,54,0.2,55,10.1,55,1,548.0,622.5
2023-11-21 15:00:00,29.2,53,0.1,46,10.8,64,1,423.0,492.6
2023-11-21 16:00:00,28.6,55,0.0,22,11.5,70,1,255.0,312.7
2023-11-21 17:00:00,27.3,59,0.0,24,8.6,75,1,76.0,103.4
2023-11-21 18:00:00,26.1,65,0.0,22,9.7,92,0,0.0,0.0
2023-11-21 19:00:00,25.3,68,0.0,20,10.0,103,0,0.0,0.0
2023-11-21 20:00:00,24.5,72,0.0,93,8.7,114,0,0.0,0.0
2023-11-21 21:00:00,24.0,75,0.0,13,13.5,106,0,0.0,0.0
2023-11-21 22:00:00,23.2,80,0.0,11,10.9,107,0,0.0,0.0
2023-11-21 23:00:00,22.4,86,0.0,9,10.1,125,0,0.0,0.0
2023-11-22 00:00:00,21.7,94,0.0,7,7.0,125,0,0.0,0.0
2023-11-22 01:00:00,21.2,96,0.0,3,5.7,125,0,0.0,0.0
2023-11-22 02:00:00,20.8,98,0.0,16,4.8,117,0,0.0,0.0
2023-11-22 03:00:00,20.6,98,0.0,14,4.0,100,0,0.0,0.0
2023-11-22 04:00:00,20.1,99,0.0,37,5.1,82,0,0.0,0.0
2023-11-22 05:00:00,19.7,100,0.0,95,4.6,72,0,0.0,0.0
2023-11-22 06:00:00,21.8,96,0.0,99,5.8,86,1,0.0,0.0
2023-11-22 07:00:00,22.6,92,0.0,96,7.7,101,1,45.0,53.2
2023-11-22 08:00:00,23.9,84,0.0,59,8.8,109,1,150.0,158.8
2023-11-22 09:00:00,26.0,72,0.0,20,9.3,103,1,400.0,457.8
2023-11-22 10:00:00,27.5,64,0.0,28,10.5,94,1,593.0,686.5
2023-11-22 11:00:00,28.5,59,0.1,51,12.0,99,1,716.0,821.5
2023-11-22 12:00:00,29.0,57,0.2,62,11.7,101,1,714.0,809.2
2023-11-22 13:00:00,29.0,57,0.5,74,11.7,108,1,654.0,745.7
2023-11-22 14:00:00,28.7,58,0.3,98,10.0,103,1,479.0,541.2
2023-11-22 15:00:00,28.5,59,0.1,97,9.8,96,1,345.0,393.4
2023-11-22 16:00:00,28.1,61,0.0,97,9.0,90,1,228.0,274.6
2023-11-22 17:00:00,26.4,69,0.2,88,8.7,60,1,74.0,101.1
2023-11-22 18:00:00,25.9,68,0.0,91,7.2,96,0,0.0,0.0
2023-11-22 19:00:00,25.1,73,0.0,52,6.8,87,0,0.0,0.0
2023-11-22 20:00:00,24.5,76,0.0,47,8.8,71,0,0.0,0.0
2023-11-22 21:00:00,23.9,81,0.0,37,7.4,113,0,0.0,0.0
2023-11-22 22:00:00,22.6,88,0.0,31,4.3,66,0,0.0,0.0
2023-11-22 23:00:00,22.1,91,0.0,31,3.9,56,0,0.0,0.0
2023-11-23 00:00:00,21.7,94,0.0,20,4.1,75,0,0.0,0.0
2023-11-23 01:00:00,21.3,96,0.0,41,4.6,72,0,0.0,0.0
2023-11-23 02:00:00,20.5,98,0.0,100,5.8,83,0,0.0,0.0
2023-11-23 03:00:00,20.3,99,0.0,100,4.9,107,0,0.0,0.0
2023-11-23 04:00:00,21.0,99,0.0,100,4.3,114,0,0.0,0.0
2023-11-23 05:00:00,21.5,98,0.0,100,6.0,123,0,0.0,0.0
2023-11-23 06:00:00,22.0,98,0.1,100,6.5,87,1,0.0,0.0
2023-11-23 07:00:00,22.5,94,0.3,100,9.9,100,1,23.0,22.6
2023-11-23 08:00:00,23.1,90,0.1,100,12.8,100,1,66.0,64.8
2023-11-23 09:00:00,24.6,81,0.0,100,13.1,111,1,246.0,253.2
2023-11-23 10:00:00,25.7,73,0.1,46,12.1,102,1,304.0,307.9
2023-11-23 11:00:00,27.2,66,0.1,51,14.1,122,1,496.0,539.6
2023-11-23 12:00:00,26.6,69,0.7,67,12.7,115,1,516.0,549.2
2023-11-23 13:00:00,27.1,67,0.1,39,13.8,110,1,514.0,567.9
2023-11-23 14:00:00,27.7,62,0.0,23,14.7,115,1,561.0,645.3
2023-11-23 15:00:00,27.8,61,0.0,32,13.7,113,1,416.0,486.6
2023-11-23 16:00:00,26.1,69,0.0,44,17.2,119,1,231.0,278.4
2023-11-23 17:00:00,24.7,78,0.1,77,9.7,129,1,71.0,93.3
2023-11-23 18:00:00,22.9,90,0.1,84,9.8,82,0,0.0,0.0
2023-11-23 19:00:00,22.6,92,0.1,99,9.0,95,0,0.0,0.0
2023-11-23 20:00:00,22.2,93,0.0,100,7.7,79,0,0.0,0.0
2023-11-23 21:00:00,21.7,95,0.0,97,6.0,57,0,0.0,0.0
2023-11-23 22:00:00,21.4,96,0.0,45,4.7,67,0,0.0,0.0
2023-11-23 23:00:00,21.3,97,0.0,100,4.9,73,0,0.0,0.0
2023-11-24 00:00:00,21.4,96,0.0,100,7.6,85,0,0.0,0.0
2023-11-24 01:00:00,21.7,96,0.0,100,10.0,105,0,0.0,0.0
2023-11-24 02:00:00,21.8,96,0.0,96,11.9,115,0,0.0,0.0
2023-11-24 03:00:00,21.5,97,0.0,100,10.9,117,0,0.0,0.0
2023-11-24 04:00:00,21.6,96,0.0,100,10.9,117,0,0.0,0.0
2023-11-24 05:00:00,21.6,96,0.0,100,11.4,114,0,0.0,0.0
2023-11-24 06:00:00,21.7,98,0.1,100,11.8,121,1,0.0,0.0
2023-11-24 07:00:00,22.4,93,0.1,100,12.6,117,1,37.0,43.3
2023-11-24 08:00:00,23.4,87,0.1,99,13.9,121,1,178.0,205.5
2023-11-24 09:00:00,24.5,83,0.1,100,16.0,113,1,302.0,319.2
2023-11-24 10:00:00,25.6,75,0.0,85,16.4,119,1,367.0,398.1
2023-11-24 11:00:00,26.8,70,0.0,100,16.0,126,1,562.0,618.5
2023-11-24 12:00:00,27.2,65,0.1,100,13.5,124,1,340.0,340.1
2023-11-24 13:00:00,27.2,65,0.0,99,13.1,122,1,319.0,336.0
2023-11-24 14:00:00,27.0,67,0.2,70,13.9,121,1,360.0,381.2
2023-11-24 15:00:00,27.4,66,0.1,74,12.8,140,1,388.0,442.3
2023-11-24 16:00:00,24.6,76,0.1,64,14.5,138,1,176.0,205.1
2023-11-24 17:00:00,24.2,81,0.1,63,5.8,120,1,56.0,72.8
2023-11-24 18:00:00,21.9,90,0.7,67,2.3,51,0,0.0,0.0
2023-11-24 19:00:00,21.5,94,0.2,98,1.8,349,0,0.0,0.0
2023-11-24 20:00:00,21.4,96,0.8,38,8.9,76,0,0.0,0.0
2023-11-24 21:00:00,21.0,97,0.0,49,7.1,49,0,0.0,0.0
2023-11-24 22:00:00,20.8,96,0.0,43,8.3,88,0,0.0,0.0
2023-11-24 23:00:00,20.7,96,0.0,24,8.3,92,0,0.0,0.0
2023-11-25 00:00:00,20.4,98,0.0,40,5.8,94,0,0.0,0.0
2023-11-25 01:00:00,20.1,98,0.0,58,5.9,101,0,0.0,0.0
2023-11-25 02:00:00,20.2,98,0.0,100,6.9,99,0,0.0,0.0
2023-11-25 03:00:00,20.1,98,0.0,100,5.7,108,0,0.0,0.0
2023-11-25 04:00:00,20.5,98,0.0,99,7.1,105,0,0.0,0.0
2023-11-25 05:00:00,20.4,99,0.0,100,7.6,95,0,0.0,0.0
2023-11-25 06:00:00,20.8,98,0.0,100,8.3,92,1,0.0,0.0
2023-11-25 07:00:00,21.6,94,0.0,98,13.6,102,1,58.0,72.0
2023-11-25 08:00:00,23.5,81,0.0,100,17.3,111,1,230.0,275.3
2023-11-25 09:00:00,25.1,70,0.0,97,17.3,113,1,423.0,490.7
2023-11-25 10:00:00,26.5,63,0.0,100,17.0,111,1,601.0,693.8
2023-11-25 11:00:00,27.6,57,0.0,100,15.5,108,1,700.0,800.8
2023-11-25 12:00:00,28.3,54,0.0,82,14.6,106,1,717.0,814.0
2023-11-25 13:00:00,28.8,53,0.0,51,14.3,108,1,732.0,845.0
2023-11-25 14:00:00,28.8,52,0.0,18,13.0,104,1,616.0,717.8
2023-11-25 15:00:00,28.7,53,0.0,11,13.0,104,1,458.0,545.4
2023-11-25 16:00:00,28.0,55,0.0,8,13.3,103,1,270.0,336.8
2023-11-25 17:00:00,26.5,60,0.0,11,10.1,94,1,79.0,109.1
2023-11-25 18:00:00,24.4,70,0.0,77,8.3,85,0,0.0,0.0
2023-11-25 19:00:00,23.7,73,0.0,6,6.9,99,0,0.0,0.0
2023-11-25 20:00:00,22.7,79,0.0,10,5.4,82,0,0.0,0.0
2023-11-25 21:00:00,22.4,81,0.0,15,5.8,86,0,0.0,0.0
2023-11-25 22:00:00,22.1,82,0.0,23,5.5,101,0,0.0,0.0
2023-11-25 23:00:00,21.7,84,0.0,5,5.4,86,0,0.0,0.0
2023-11-26 00:00:00,21.2,86,0.0,17,6.5,87,0,0.0,0.0
2023-11-26 01:00:00,21.3,86,0.0,61,12.6,95,0,0.0,0.0
2023-11-26 02:00:00,20.9,91,0.0,100,11.5,104,0,0.0,0.0
2023-11-26 03:00:00,21.0,92,0.0,100,10.9,124,0,0.0,0.0
2023-11-26 04:00:00,21.4,90,0.0,100,12.5,129,0,0.0,0.0
2023-11-26 05:00:00,21.1,91,0.0,100,10.2,122,0,0.0,0.0
2023-11-26 06:00:00,21.0,95,0.0,100,6.9,84,1,0.0,0.0
2023-11-26 07:00:00,21.6,93,0.0,96,9.7,121,1,45.0,56.3
2023-11-26 08:00:00,23.1,86,0.0,99,12.9,120,1,180.0,195.8
2023-11-26 09:00:00,24.9,74,0.1,94,14.0,113,1,326.0,352.0
2023-11-26 10:00:00,26.4,65,0.0,93,16.3,112,1,429.0,465.4
2023-11-26 11:00:00,27.4,60,0.0,41,15.9,115,1,568.0,631.4
2023-11-26 12:00:00,28.2,58,0.2,41,14.2,114,1,705.0,806.0
2023-11-26 13:00:00,28.7,56,0.1,48,13.8,110,1,667.0,764.6
2023-11-26 14:00:00,28.7,56,0.0,14,13.1,106,1,548.0,634.8
2023-11-26 15:00:00,28.5,56,0.0,15,13.8,110,1,412.0,483.0
2023-11-26 16:00:00,27.7,59,0.0,55,14.6,110,1,251.0,311.8
2023-11-26 17:00:00,26.3,66,0.0,16,12.2,109,1,79.0,109.4
2023-11-26 18:00:00,25.0,73,0.0,100,10.4,110,0,0.0,0.0
2023-11-26 19:00:00,24.4,77,0.0,100,9.5,119,0,0.0,0.0
2023-11-26 20:00:00,23.7,81,0.0,100,9.3,118,0,0.0,0.0
2023-11-26 21:00:00,23.4,81,0.0,67,9.7,121,0,0.0,0.0
2023-11-26 22:00:00,22.8,84,0.0,53,10.0,139,0,0.0,0.0
2023-11-26 23:00:00,22.3,88,0.0,79,10.4,146,0,0.0,0.0
2023-11-27 00:00:00,22.0,91,0.0,8,10.5,153,0,0.0,0.0
2023-11-27 01:00:00,21.7,92,0.0,17,12.3,148,0,0.0,0.0
2023-11-27 02:00:00,21.2,93,0.0,51,12.5,141,0,0.0,0.0
2023-11-27 03:00:00,20.7,92,0.0,21,10.2,129,0,0.0,0.0
2023-11-27 04:00:00,20.0,95,0.0,95,7.0,111,0,0.0,0.0
2023-11-27 05:00:00,19.8,97,0.0,44,9.4,122,0,0.0,0.0
2023-11-27 06:00:00,19.9,98,0.0,19,7.0,125,1,0.0,0.0
2023-11-27 07:00:00,21.5,85,0.0,8,12.9,126,1,63.0,88.0
2023-11-27 08:00:00,23.1,77,0.0,45,13.5,124,1,247.0,309.8
2023-11-27 09:00:00,24.9,67,0.0,44,13.5,124,1,449.0,536.5
2023-11-27 10:00:00,26.3,60,0.0,12,14.1,122,1,615.0,722.1
2023-11-27 11:00:00,27.3,57,0.0,12,13.7,120,1,721.0,835.3
2023-11-27 12:00:00,28.3,53,0.0,20,14.1,130,1,753.0,869.5
2023-11-27 13:00:00,29.0,49,0.0,28,13.8,133,1,715.0,826.3
2023-11-27 14:00:00,29.4,47,0.0,20,14.0,136,1,587.0,680.9
2023-11-27 15:00:00,29.2,46,0.0,28,13.0,136,1,440.0,520.3
2023-11-27 16:00:00,28.5,47,0.0,33,11.8,128,1,240.0,291.8
2023-11-27 17:00:00,26.9,52,0.0,68,9.7,112,1,77.0,107.7
